, time_stamp (sec),ene,modi_ene
819,160.50602356,46.0,78.0
820,161.09173967,116.0,197.0
821,161.12110399,401.0,682.0
822,161.38884267,99.0,168.0
823,161.55923333,163.0,277.0
824,161.73845021,75.0,128.0
825,161.81597939,95.0,162.0
826,161.85414472,238.0,405.0
827,161.86475686,170.0,289.0
828,161.91026072,181.0,308.0
829,162.21696806,174.0,296.0
830,162.2572792,67.0,114.0
831,162.2996253,82.0,139.0
832,162.37236445,75.0,128.0
833,162.43743297,279.0,474.0
834,162.51213387,69.0,117.0
835,162.73446344,46.0,78.0
836,162.95024487,220.0,374.0
837,163.10298385,99.0,168.0
838,163.15721938,106.0,180.0
839,163.26095099,111.0,189.0
840,163.35004919,110.0,187.0
841,163.42387597,66.0,112.0
842,163.56721638,239.0,406.0
843,163.64462505,106.0,180.0
844,163.76241801,108.0,184.0
845,163.93184932,104.0,177.0
846,164.05242385,87.0,148.0
847,164.14276838,150.0,255.0
848,164.21659417,177.0,301.0
849,164.4015214,307.0,522.0
850,164.49536691,76.0,129.0
851,164.56983677,97.0,165.0
852,164.63964587,70.0,119.0
853,165.04125694,177.0,301.0
854,165.10849599,88.0,150.0
855,165.30716718,57.0,97.0
856,165.54240542,143.0,243.0
857,165.64575925,178.0,303.0
858,165.74486576,58.0,99.0
859,165.89053179,51.0,87.0
860,165.98691291,121.0,206.0
861,166.01296544,430.0,731.0
862,166.01646559,71.0,121.0
863,166.04118513,52.0,88.0
864,166.07213006,99.0,168.0
865,166.65386061,96.0,163.0
866,166.65640631,61.0,104.0
867,166.69452074,47.0,80.0
868,167.04924517,730.0,1241.0
