, time_stamp (sec),ene,modi_ene
515,69.18084676,90.0,153.0
516,69.18322128,63.0,107.0
517,69.35015744,136.0,231.0
518,69.48473503,163.0,277.0
519,69.52514446,320.0,544.0
520,69.54249297,272.0,462.0
521,69.56074752,72.0,122.0
522,69.57702619,80.0,136.0
523,69.5971562,83.0,141.0
524,69.64495758,207.0,352.0
525,69.67757773,81.0,138.0
526,70.09003765,71.0,121.0
527,70.13723944,606.0,1030.0
528,70.22994108,49.0,83.0
529,70.24554143,194.0,330.0
530,70.2653325,51.0,87.0
531,70.28249133,195.0,332.0
532,70.31901253,239.0,406.0
533,70.72628502,70.0,119.0
534,70.87260001,38.0,65.0
535,71.00384065,162.0,275.0
536,71.22997124,90.0,153.0
537,71.29554578,101.0,172.0
538,71.43485068,130.0,221.0
539,71.6287155,114.0,194.0
540,71.84611064,117.0,199.0
541,72.13272738,154.0,262.0
542,72.3088894,89.0,151.0
543,72.44161351,66.0,112.0
544,72.52098265,105.0,178.0
545,72.57007145,97.0,165.0
546,72.60958171,62.0,105.0
547,72.75554289,162.0,275.0
548,72.78161279,115.0,196.0
549,72.79916087,65.0,110.0
550,72.80752882,60.0,102.0
551,73.43409026,156.0,265.0
552,73.56449426,206.0,350.0
553,73.57201111,139.0,236.0
554,73.59635675,325.0,552.0
555,73.64339327,127.0,216.0
556,73.8097279,74.0,126.0
557,74.09301637,62.0,105.0
558,74.15299201,70.0,119.0
559,74.27989389,50.0,85.0
560,74.59366755,223.0,379.0
561,74.62841873,91.0,155.0
562,74.90595104,71.0,121.0
563,75.06571107,144.0,245.0
564,75.2357369,91.0,155.0
565,75.25749985,204.0,347.0
566,75.31112685,200.0,340.0
567,75.31985876,130.0,221.0
568,75.66539666,129.0,219.0
569,75.86834452,63.0,107.0
570,76.15075324,460.0,782.0
571,76.3833444,306.0,520.0
572,76.40187963,253.0,430.0
573,76.60983487,377.0,641.0
574,76.65812303,54.0,92.0
575,76.75331824,110.0,187.0
576,76.87452479,114.0,194.0
577,77.00517868,106.0,180.0
578,77.1177083,224.0,381.0
579,77.13794995,93.0,158.0
580,77.22713784,192.0,326.0
581,77.39318594,178.0,303.0
582,77.40108829,76.0,129.0
583,77.49924355,83.0,141.0
584,77.53029384,86.0,146.0
585,77.61778375,59.0,100.0
586,77.85301508,55.0,94.0
587,77.87624548,110.0,187.0
588,77.87633686,196.0,333.0
589,77.8896511,61.0,104.0
590,77.98819423,156.0,265.0
591,77.98917067,288.0,490.0
592,78.01394823,172.0,292.0
593,78.08465705,70.0,119.0
594,78.48137618,88.0,150.0
595,78.49799536,116.0,197.0
596,78.60957379,426.0,724.0
597,78.62975056,174.0,296.0
598,78.67654527,122.0,207.0
599,78.93700631,249.0,423.0
600,79.74801619,61.0,104.0
601,79.9310987,251.0,427.0
602,79.93605401,100.0,170.0
603,80.29720464,62.0,105.0
604,80.361621,389.0,661.0
605,80.48652107,204.0,347.0
606,80.60460773,132.0,224.0
607,80.65574568,51.0,87.0
608,80.72362408,91.0,155.0
609,80.7744783,65.0,110.0
610,80.88078247,96.0,163.0
611,80.95581835,231.0,393.0
612,80.97118771,62.0,105.0
613,81.10013638,220.0,374.0
614,81.33575192,83.0,141.0
615,81.60443806,95.0,162.0
616,81.64791829,112.0,190.0
617,81.71382738,77.0,131.0
618,81.92780384,119.0,202.0
619,81.93422872,37.0,63.0
620,82.01809565,81.0,138.0
621,82.02030113,48.0,82.0
622,82.16553782,211.0,359.0
623,82.40053636,47.0,80.0
624,82.46573014,59.0,100.0
625,82.47884648,116.0,197.0
626,82.58260837,391.0,665.0
627,82.6956347,118.0,201.0
628,82.72886065,96.0,163.0
629,83.12476035,93.0,158.0
630,83.13806965,130.0,221.0
631,83.15063732,111.0,189.0
632,83.20708534,50.0,85.0
633,83.46248219,214.0,364.0
634,83.51937758,144.0,245.0
635,83.58976973,78.0,133.0
636,84.09881737,45.0,76.0
637,84.10026656,50.0,85.0
638,84.27037751,122.0,207.0
639,84.47702698,146.0,248.0
640,84.57587062,111.0,189.0
641,84.85352597,58.0,99.0
642,84.8993008,240.0,408.0
643,85.00702362,73.0,124.0
644,85.06285832,188.0,320.0
645,85.269566,44.0,75.0
646,85.29221686,91.0,155.0
647,85.51059867,80.0,136.0
