, time_stamp (sec),ene,modi_ene
389,16.46473413,57.0,97.0
390,16.50875008,74.0,126.0
391,16.51370243,48.0,82.0
392,16.59833533,1344.0,2285.0
393,16.6108833,48.0,82.0
394,16.69058745,67.0,114.0
395,16.75089921,69.0,117.0
396,16.77085184,58.0,99.0
397,16.77376439,72.0,122.0
398,16.84442263,75.0,128.0
399,16.91697752,70.0,119.0
400,16.92002304,67.0,114.0
401,16.9296043,72.0,122.0
402,16.95882862,78.0,133.0
403,17.00587794,64.0,109.0
404,17.13142947,79.0,134.0
405,17.15931157,101.0,172.0
406,17.16719919,107.0,182.0
407,17.28945267,250.0,425.0
408,17.47388844,91.0,155.0
409,17.52634761,64.0,109.0
410,17.59232431,86.0,146.0
411,17.62890291,74.0,126.0
412,17.69870024,88.0,150.0
413,17.7544689,75.0,128.0
414,17.85478202,85.0,144.0
415,17.89866483,80.0,136.0
416,18.14431327,88.0,150.0
417,18.31790826,74.0,126.0
418,18.35081412,321.0,546.0
419,18.35328816,104.0,177.0
420,18.39576801,78.0,133.0
421,18.40177886,84.0,143.0
422,18.49787671,95.0,162.0
423,18.52218752,81.0,138.0
424,18.59258036,110.0,187.0
425,18.60272939,54.0,92.0
426,18.66215584,74.0,126.0
427,18.71488185,84.0,143.0
428,18.75514273,46.0,78.0
429,18.85500315,71.0,121.0
430,18.86461949,54.0,92.0
431,18.913495,50.0,85.0
432,18.92117394,59.0,100.0
433,18.94146592,117.0,199.0
434,18.94487963,74.0,126.0
435,18.96674696,84.0,143.0
436,19.07119917,84.0,143.0
437,19.10191222,54.0,92.0
438,19.16523128,73.0,124.0
439,19.17434971,95.0,162.0
440,19.18952206,75.0,128.0
441,19.37728043,89.0,151.0
442,19.42271938,47.0,80.0
443,19.44862169,59.0,100.0
444,19.45817018,219.0,372.0
445,19.47769883,557.0,947.0
446,19.50242251,46.0,78.0
447,19.54584248,77.0,131.0
448,19.56678531,100.0,170.0
449,19.5714492,86.0,146.0
450,19.6107372,150.0,255.0
451,19.6502733,85.0,144.0
452,19.76553285,76.0,129.0
453,19.78295692,57.0,97.0
454,19.82111035,80.0,136.0
455,19.93100519,468.0,796.0
456,20.08792817,72.0,122.0
457,20.19119077,50.0,85.0
458,20.2027795,76.0,129.0
459,20.33525229,76.0,129.0
460,20.37845252,85.0,144.0
461,20.42710696,81.0,138.0
462,20.50954476,70.0,119.0
463,20.5496696,76.0,129.0
464,20.70976788,105.0,178.0
465,20.71400596,85.0,144.0
466,20.75720336,70.0,119.0
467,20.84547698,60.0,102.0
468,20.91988455,141.0,240.0
469,20.97876066,63.0,107.0
470,20.99809185,185.0,314.0
471,21.01412094,80.0,136.0
472,21.13393349,85.0,144.0
473,21.240845,48.0,82.0
474,21.27934931,84.0,143.0
475,21.35321482,69.0,117.0
476,21.37152917,50.0,85.0
477,21.51768598,71.0,121.0
478,21.5658195,73.0,124.0
479,21.56756243,49.0,83.0
480,21.60956594,70.0,119.0
481,21.63510727,68.0,116.0
482,21.64776982,67.0,114.0
483,21.80018563,67.0,114.0
484,21.80650294,78.0,133.0
485,21.89135435,53.0,90.0
486,21.93757715,80.0,136.0
487,21.94155518,67.0,114.0
488,22.07042974,99.0,168.0
489,22.07534311,388.0,660.0
490,22.08660753,73.0,124.0
491,22.10034357,54.0,92.0
492,22.11674928,57.0,97.0
493,22.16014169,88.0,150.0
494,22.30755493,71.0,121.0
495,22.33054042,86.0,146.0
496,22.45427748,78.0,133.0
497,22.48184118,86.0,146.0
498,22.49390185,45.0,76.0
499,22.51535901,68.0,116.0
500,22.52987748,70.0,119.0
501,22.54052482,49.0,83.0
502,22.55138584,71.0,121.0
503,22.62039368,69.0,117.0
504,22.6754331,82.0,139.0
