, time_stamp (sec),ene,modi_ene
648,4.24343419,56.0,97.0
649,4.25341724,174.0,301.0
650,4.25828096,176.0,304.0
651,4.26300795,55.0,95.0
652,4.27170892,222.0,384.0
653,4.28432555,151.0,261.0
654,4.28969085,48.0,83.0
655,4.29611519,96.0,166.0
656,4.29932356,56.0,97.0
657,4.29983543,135.0,233.0
658,4.30272409,51.0,88.0
659,4.31058241,45.0,78.0
660,4.31067748,74.0,128.0
661,4.31813224,96.0,166.0
662,4.33407045,54.0,93.0
663,4.3357485,198.0,342.0
664,4.33821375,223.0,385.0
665,4.34178465,106.0,183.0
666,4.3433896,198.0,342.0
667,4.34872491,87.0,150.0
668,4.34890815,131.0,226.0
669,4.35593073,47.0,81.0
670,4.35717849,60.0,104.0
671,4.37120384,203.0,351.0
672,4.3716026,198.0,342.0
673,4.37684692,114.0,197.0
674,4.38169446,45.0,78.0
675,4.38648279,47.0,81.0
676,4.3868495,198.0,342.0
677,4.39478682,87.0,150.0
678,4.42316106,66.0,114.0
679,4.42797928,45.0,78.0
680,4.42834858,151.0,261.0
681,4.44067896,201.0,347.0
682,4.44094909,201.0,347.0
683,4.45834851,102.0,176.0
684,4.46445298,197.0,340.0
685,4.47408582,48.0,83.0
686,4.47843691,182.0,315.0
687,4.48157394,214.0,370.0
688,4.48487162,89.0,154.0
689,4.49167923,179.0,309.0
690,4.50114404,40.0,69.0
691,4.50238413,86.0,149.0
692,4.50373894,89.0,154.0
693,4.50618294,43.0,74.0
694,4.5089528,103.0,178.0
695,4.51640602,106.0,183.0
696,4.54357808,113.0,195.0
697,4.54806069,49.0,85.0
698,4.54986475,165.0,285.0
699,4.5535155,190.0,328.0
700,4.57330221,47.0,81.0
701,4.58228561,184.0,318.0
702,4.58543998,90.0,156.0
703,4.60154338,57.0,99.0
704,4.60769194,64.0,111.0
705,4.61178659,96.0,166.0
706,4.61539803,179.0,309.0
707,4.62783632,56.0,97.0
708,4.63945647,166.0,287.0
709,4.64128285,68.0,118.0
710,4.64528248,217.0,375.0
711,4.64964057,47.0,81.0
712,4.66851289,54.0,93.0
713,4.67886089,245.0,423.0
714,4.68694898,79.0,137.0
715,4.68801349,50.0,86.0
716,4.70791292,135.0,233.0
717,4.71022206,228.0,394.0
718,4.71135652,196.0,339.0
719,4.71812758,190.0,328.0
720,4.72000669,226.0,391.0
721,4.72811064,68.0,118.0
722,4.74887107,43.0,74.0
723,4.77497739,144.0,249.0
724,4.7891285,196.0,339.0
725,4.79172037,50.0,86.0
726,4.80445854,57.0,99.0
727,4.80704967,44.0,76.0
728,4.82406949,65.0,112.0
729,4.85365658,126.0,218.0
730,4.85880841,88.0,152.0
731,4.88422695,159.0,275.0
732,4.89442589,230.0,397.0
733,4.90718663,180.0,311.0
734,4.92979441,180.0,311.0
735,4.9312351,173.0,299.0
736,4.9330233,50.0,86.0
737,4.9400525,77.0,133.0
738,4.94213992,52.0,90.0
739,4.94395186,103.0,178.0
740,4.94584953,43.0,74.0
741,4.95306558,47.0,81.0
742,4.95647089,201.0,347.0
743,4.96829655,200.0,346.0
744,4.97101773,80.0,138.0
745,4.97117754,45.0,78.0
746,4.97224881,88.0,152.0
747,4.97770279,171.0,296.0
748,4.99110268,137.0,237.0
749,4.99405038,87.0,150.0
750,4.99670983,232.0,401.0
751,4.99703609,124.0,214.0
752,5.00840645,59.0,102.0
753,5.01537813,43.0,74.0
754,5.02601923,74.0,128.0
755,5.02814568,45.0,78.0
756,5.02976997,45.0,78.0
757,5.03060907,102.0,176.0
758,5.03503118,55.0,95.0
759,5.04101482,56.0,97.0
760,5.05045194,70.0,121.0
761,5.05063735,98.0,169.0
762,5.05328074,216.0,373.0
763,5.06393941,169.0,292.0
764,5.07319201,135.0,233.0
765,5.08265253,64.0,111.0
766,5.0869399,178.0,308.0
767,5.08968654,73.0,126.0
768,5.10554306,218.0,377.0
769,5.11386925,50.0,86.0
770,5.11698897,110.0,190.0
771,5.11963353,199.0,344.0
772,5.13017053,198.0,342.0
773,5.13031668,87.0,150.0
774,5.13129071,46.0,79.0
775,5.14886578,129.0,223.0
776,5.15124234,75.0,130.0
777,5.16100782,210.0,363.0
778,5.17044728,46.0,79.0
779,5.17553173,57.0,99.0
780,5.18112184,188.0,325.0
781,5.1843858,166.0,287.0
782,5.18802782,121.0,209.0
783,5.19074994,197.0,340.0
784,5.19376447,167.0,289.0
785,5.20080351,78.0,135.0
786,5.2061656,52.0,90.0
787,5.20859029,207.0,358.0
788,5.21284875,96.0,166.0
789,5.21877744,123.0,213.0
790,5.22016529,52.0,90.0
791,5.23022738,212.0,366.0
792,5.23861355,54.0,93.0
793,5.24652129,218.0,377.0
794,5.27183872,99.0,171.0
795,5.27401687,221.0,382.0
796,5.27839685,79.0,137.0
797,5.29525569,121.0,209.0
798,5.29701304,169.0,292.0
799,5.30442913,55.0,95.0
800,5.30469684,208.0,359.0
801,5.30877682,56.0,97.0
802,5.31707291,198.0,342.0
803,5.31826424,28.0,48.0
804,5.32706374,52.0,90.0
805,5.34901951,93.0,161.0
806,5.35399442,64.0,111.0
807,5.36245962,47.0,81.0
808,5.37561805,187.0,323.0
809,5.38602564,44.0,76.0
810,5.42242521,214.0,370.0
811,5.42279751,173.0,299.0
812,5.44600769,58.0,100.0
813,5.45545652,105.0,181.0
814,5.46583616,82.0,142.0
815,5.47326413,99.0,171.0
816,5.47653749,48.0,83.0
817,5.47709676,114.0,197.0
818,5.48014351,151.0,261.0
819,5.48673706,50.0,86.0
820,5.4880644,49.0,85.0
821,5.49981078,235.0,406.0
822,5.52957512,52.0,90.0
823,5.53169892,48.0,83.0
824,5.54505319,156.0,270.0
825,5.55208986,119.0,206.0
826,5.55479224,69.0,119.0
827,5.57581057,69.0,119.0
828,5.58456972,51.0,88.0
829,5.61027703,111.0,192.0
830,5.61728616,104.0,180.0
831,5.62388819,204.0,353.0
832,5.62589956,48.0,83.0
833,5.63079445,83.0,143.0
834,5.63672741,152.0,263.0
835,5.63732387,45.0,78.0
836,5.64386582,58.0,100.0
837,5.65159047,57.0,99.0
838,5.65212714,48.0,83.0
839,5.66633901,96.0,166.0
840,5.66922226,76.0,131.0
841,5.679651,227.0,392.0
842,5.69659211,204.0,353.0
843,5.70122278,36.0,62.0
844,5.70825673,50.0,86.0
845,5.71846735,51.0,88.0
846,5.72008562,45.0,78.0
847,5.73253275,206.0,356.0
848,5.74006392,45.0,78.0
849,5.74620597,227.0,392.0
850,5.74840337,99.0,171.0
851,5.75325741,47.0,81.0
852,5.7537272,116.0,200.0
853,5.7733991,55.0,95.0
854,5.77622184,52.0,90.0
855,5.77799535,114.0,197.0
856,5.7833974,54.0,93.0
857,5.78348119,96.0,166.0
858,5.78937576,64.0,111.0
859,5.79190204,197.0,340.0
860,5.7946169,46.0,79.0
861,5.79589417,50.0,86.0
862,5.8009872,180.0,311.0
863,5.80130069,111.0,192.0
864,5.81116886,98.0,169.0
865,5.83702397,83.0,143.0
866,5.8572683,181.0,313.0
867,5.86899399,215.0,372.0
868,5.86931012,187.0,323.0
869,5.87344686,133.0,230.0
