event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
382,75612,14108,25560,19620,16324,68.42926882
383,188663,20041,95970,37884,34768,68.50691319
384,39563,14612,6119,6713,12119,68.53108079
385,56676,15353,10712,8642,21969,68.56935837
386,236552,22456,88722,20663,104711,68.77460654
387,165609,17993,81047,43535,23034,68.88163032
388,496803,223646,58144,134350,80663,68.90126517
389,130418,54441,11262,10966,53749,69.02472962
390,78100,12063,19365,8068,38604,69.59630617
391,115596,33969,17933,14479,49215,69.76553679
392,34727,13949,3413,14197,3168,69.85506275
393,113379,20852,22153,10509,59865,69.94739556
394,59598,31956,5767,10267,11608,70.03460092
395,53850,4108,22776,4101,22865,70.44983939
396,82045,28450,14781,21612,17202,70.55648919
397,154938,14932,70704,16325,52977,70.56917981
398,79314,35694,6889,29579,7152,71.59629640
399,73885,12339,25295,24620,11631,72.20456944
400,199137,77474,22845,75628,23190,72.31806712
401,70338,17784,10446,7104,35004,72.42322287
402,197118,29475,81190,39804,46649,72.54542042
403,166188,32935,47792,31627,53834,72.72244566
404,56402,30086,5301,9162,11853,72.75641071
405,311855,42316,128166,50899,90474,72.97358341
406,80751,10874,29194,10744,29939,73.08707977
407,427246,125650,85932,83763,131901,73.58357535
408,45767,4849,23427,7867,9624,73.99935537
409,67842,28921,6950,7624,24347,74.04333202
410,41303,3532,20725,5119,11927,74.05659106
411,89759,7353,44236,28084,10086,74.52437899
412,62710,11546,21323,13471,16370,74.65514888
413,129173,19975,30026,11982,67190,74.67502447
414,266592,76577,54400,82448,53167,74.68432136
415,825516,163611,228749,108669,324487,74.89177965
416,261115,58369,42814,28444,131488,75.25678366
417,68072,14533,18320,23941,11278,75.39262540
418,43508,4257,22713,9201,7337,75.43227196
419,107503,32413,21592,31816,21682,75.49003702
420,41262,17422,3387,17247,3206,75.73378025
421,95613,26060,21199,24643,23711,75.89918026
422,233808,39230,48726,121004,24848,76.18362550
423,133238,14647,68550,27033,23008,76.42045130
424,91060,39070,9144,10157,32689,76.47752853
425,80016,10138,34406,12833,22639,76.54455104
426,97987,37294,14485,30415,15793,77.26964285
427,300457,57500,102586,70933,69438,77.30627112
428,157474,15609,76096,19300,46469,77.49487405
429,51631,20955,7670,10141,12865,77.84292002
430,644375,88561,219626,75939,260249,77.97229083
431,40556,16359,3868,16602,3727,78.11064011
432,53283,27738,5344,9044,11157,78.21131702
433,105043,27916,16002,49548,11577,78.82960548
