event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
275,170867,81645,16513,20679,52030,56.25494814
276,203261,34067,72205,51149,45840,56.34387239
277,90477,7824,45994,10948,25711,56.54713257
278,52758,17185,6687,23564,5322,56.62008890
279,39901,16722,3268,2993,16918,56.71140371
280,310211,93942,62721,63982,89566,56.71957206
281,106383,42074,11149,42240,10920,57.03158334
282,63440,10357,15648,29995,7440,57.18942554
283,150069,14544,74364,42458,18703,57.53944952
284,131925,31091,30963,48503,21368,57.68612269
285,75239,19701,17628,19260,18650,57.71038588
286,181019,64680,17275,83419,15645,57.77152635
287,50248,4243,25757,14158,6090,57.83865475
288,115919,40539,11535,53253,10592,57.86705625
289,86324,13004,33588,24199,15533,58.34717015
290,273430,25870,130386,33625,83549,58.36340987
291,46115,18353,6362,14330,7070,58.50464853
292,89804,24172,21658,20457,23517,58.70162953
293,192178,25823,55798,20683,89874,58.73382587
294,121105,17870,37611,49874,15750,58.79657980
295,381068,79906,108947,114737,77478,58.82819995
296,336744,116005,45865,134704,40170,58.96979335
297,56563,5895,25545,6643,18480,59.30867839
298,91648,8755,48705,19561,14627,60.02455311
299,86007,22346,21660,18799,23202,60.03105121
300,135879,26626,25823,13941,69489,60.39246700
301,87065,25910,12390,9813,38952,60.64255736
302,106152,31870,20017,37195,17070,60.66102307
303,90772,8550,47608,14436,20178,61.21904440
304,47441,4503,16884,21838,4216,61.57296992
305,144528,41454,31713,39013,32348,61.57360485
306,91389,32064,14330,15133,29862,61.88008034
307,104045,33611,11953,48713,9768,62.06707646
308,142392,58696,15045,17285,51366,62.28812503
309,293884,145819,29607,76596,41862,62.35105857
310,86133,7437,40018,8349,30329,62.75138608
311,125031,55800,15867,29656,23708,62.76136356
312,54274,13234,11473,21444,8123,63.81778496
313,129742,9898,55024,10684,54136,63.83198682
314,58226,29249,6227,10097,12653,63.99718861
315,57329,11754,14424,22108,9043,64.29548080
316,435367,186918,58476,99234,90739,64.33646118
317,410994,182103,41848,136454,50589,64.71126879
318,73972,27296,11006,24536,11134,64.76015553
319,89569,19797,17667,40889,11216,64.83918386
320,130873,18774,33321,12078,66700,65.20752822
321,77009,13135,21048,33660,9166,66.43548804
322,169163,16011,87648,24712,40792,66.69957134
323,73314,23525,14581,19551,15657,66.70400875
324,55013,11369,9357,29044,5243,66.85445655
