event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
425,247039,28986,118127,40836,59090,84.29526560
426,471664,59810,158505,48615,204734,84.39656510
427,153354,22663,48313,62318,20060,84.50675057
428,86056,31302,9737,36252,8765,84.64348490
429,371254,38166,176373,102829,53886,84.79536709
430,96736,21279,27587,21682,26188,84.89755586
431,76819,9477,21389,38216,7737,85.29144735
432,86481,9932,27473,8354,40722,85.32463706
433,65079,20927,11248,21662,11242,85.56937690
434,99046,7330,46367,9714,35635,85.73597206
435,250206,120003,23054,78257,28892,85.90849133
436,50119,22478,4701,17864,5076,85.95365537
437,70715,17613,10481,6464,36157,86.08770566
438,96761,19757,19646,11097,46261,86.15317757
439,80755,27180,13274,25906,14395,86.26807431
440,71049,23253,12160,11667,23969,86.60310209
441,182361,52936,32380,27773,69272,86.83365119
442,358497,82417,60461,177578,38041,86.83407119
443,178217,17158,89634,23083,48342,86.93923123
444,59925,5338,23679,5112,25796,87.02072291
445,111103,24604,17143,59110,10246,87.40096844
446,85757,41788,9042,12959,21968,87.58687393
447,186034,28740,73060,42481,41753,87.61691495
448,657450,243589,107361,139817,166683,87.71641759
449,215724,57898,34171,25568,98087,87.76592929
450,146680,14667,50926,14103,66984,87.89613262
451,57207,5761,23128,6485,21833,87.94314670
452,213496,111917,21847,40605,39127,87.99035847
453,82847,42027,7532,9971,23317,88.32709149
454,132499,57224,16448,37351,21476,88.57890105
455,56443,10854,13223,25444,6922,88.72818904
456,58899,15834,13997,13411,15657,88.94395551
457,89890,10356,41950,23660,13924,88.95492288
458,75466,9180,33234,10463,22589,89.07296667
459,51587,6519,14434,25733,4901,89.12160279
460,309182,87450,66757,66358,88617,89.44799617
461,307546,128523,40413,91519,47091,89.52166235
462,407023,187127,51411,93057,75428,90.37258616
463,154681,15319,62954,60846,15562,90.48219931
464,260951,22070,108655,22293,107933,90.72306441
465,148181,57117,17692,54671,18701,90.96964369
466,92477,9913,37014,35176,10374,91.53997853
467,138834,22653,43271,51584,21326,91.71734461
468,71478,30675,6358,6515,27930,91.83767111
469,295194,64538,60624,40110,129922,92.24966075
470,58853,11267,13981,26212,7393,93.54166152
471,276138,104571,27824,116362,27381,93.81244044
472,92679,12446,37793,14521,27919,94.00184109
473,153014,16474,78194,33896,24450,94.04848488
474,50786,11708,10740,7753,20585,94.51532722
475,212751,24485,68319,19301,100646,94.56164279
476,347945,124052,59725,79268,84900,94.66634265
477,150769,13342,70427,15805,51195,94.91371419
478,52271,5380,17681,4206,25004,95.10418583
479,121801,20258,25420,12499,63624,95.34058770
480,330517,108146,38869,32952,150550,95.40700252
481,177544,22048,81802,33377,40317,95.48288532
482,106679,15433,31298,11983,47965,95.57600475
483,91612,9496,45564,14117,22435,95.68977758
484,51606,9424,15931,8338,17913,95.70982090
485,165430,14225,65616,14503,71086,95.71653790
486,130380,33342,32699,35493,28846,95.88761752
487,53807,12892,8517,5471,26927,95.89663666
488,167871,68374,23751,46807,28939,95.99607093
489,85020,37562,8439,9215,29804,96.17980842
490,65528,5416,29096,5733,25283,96.36335149
491,82675,10100,36888,13483,22204,96.50449441
492,135070,39818,17509,14618,63125,96.67710162
493,48003,9950,8200,4214,25639,96.82467680
494,153378,32879,31665,19157,69677,96.89948770
495,125745,11698,64997,31081,17969,96.91729922
496,63638,6036,32774,15142,9686,96.96113795
497,95315,28244,14840,39302,12929,96.99551714
498,59608,8050,25174,10634,15750,97.01259727
499,81257,26910,15480,21368,17499,97.23551696
500,119974,33388,26693,29691,30202,97.67090866
501,70424,9124,21955,31261,8084,99.01085688
502,74931,12690,21215,10112,30914,99.01578240
503,56120,5112,27443,17075,6490,99.08736947
504,51647,4093,21602,3889,22063,99.20647763
505,52562,4582,24364,5345,18271,99.21679154
506,538793,241566,63377,141405,92445,99.35376368
507,56435,16003,10818,8858,20756,99.39676019
508,195899,65086,28827,74062,27924,99.63387559
509,892294,200400,266710,215711,209473,99.68625272
510,209774,61042,41760,48479,58493,99.88262755
511,313368,133111,43634,32237,104386,100.25348080
512,460204,207308,50931,137501,64464,100.53893711
513,84015,5075,36312,6476,36152,100.71625009
514,89926,9072,45530,13284,22040,101.01860975
515,142250,38104,31831,42622,29693,101.12010529
516,102876,36852,16097,31885,18042,101.67557289
517,60200,6252,21890,26687,5371,102.22129771
518,218240,22854,76049,20963,98374,102.72265525
519,116484,11157,61990,21234,22103,103.07745231
520,182185,89542,17541,23118,51984,103.57711560
521,296325,103171,31087,134819,27248,103.74275415
522,56032,4398,23467,4295,23872,103.74879709
523,290272,36715,94446,127527,31584,103.91431953
524,121299,34357,23762,20670,42510,103.98682149
525,82021,29134,7810,38067,7010,104.58531573
526,68745,13414,21365,15591,18375,104.63607013
527,128715,38365,26747,30959,32644,104.85307072
528,171949,89418,18343,28696,35492,104.97151957
529,111894,18734,22729,59310,11121,105.02906850
530,128952,33866,19968,14483,60635,105.03792579
531,96070,11766,44113,22945,17246,105.37457894
532,145554,21895,52127,48319,23213,105.41420582
533,53125,7626,20053,9861,15585,105.90338911
534,88328,36657,11176,12323,28172,106.47572599
535,311635,112169,40578,121315,37573,106.62073343
536,143538,55750,16528,54494,16766,106.62228974
537,139406,15122,43553,12354,68377,107.37383294
538,79753,9034,38399,17106,15214,107.38943516
539,572823,82206,185409,76413,228795,107.63803384
540,424099,40109,175522,44206,164262,107.96127623
541,109616,13082,40384,12153,43997,107.99517115
542,198255,70275,33847,48154,45979,108.11886422
543,79013,8128,38990,21004,10891,108.13822318
544,690182,84888,259456,258635,87203,108.47156478
545,52441,26022,4936,15358,6125,108.63812271
546,75290,32408,5838,6252,30792,109.09517053
547,139163,15180,56633,16978,50372,109.24032054
548,116855,26102,18992,12216,59545,109.24734550
549,43152,15129,4241,3310,20472,109.31526164
550,144395,47679,16558,14141,66017,109.61544091
551,65120,16318,10764,30850,7188,109.62982986
552,140471,17380,55568,48409,19114,109.70673516
553,92689,15418,34247,22909,20115,110.11624682
