event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
321,127863,53045,17531,34463,22824,4.11475084
322,111624,46722,9929,44930,10043,4.11586083
323,198500,18435,100036,55588,24441,4.11593110
324,64297,17480,10359,29440,7018,4.12139315
325,113340,21908,21027,11208,59197,4.14267162
326,131646,70235,12642,28232,20537,4.15775900
327,59822,30474,5985,14144,9219,4.15866609
328,97729,39290,14898,19250,24291,4.16479720
329,153497,40847,19836,78269,14545,4.16523161
330,348620,40929,152318,48952,106421,4.16564804
331,103862,10364,44196,12087,37215,4.20488137
332,95038,9823,48485,21295,15435,4.22590028
333,66069,4699,28531,27332,5507,4.24230727
334,225435,21837,91147,90715,21736,4.25933748
335,90960,47397,8387,22993,12183,4.26388293
336,88065,23701,18352,29316,16696,4.28057696
337,175310,66641,18902,18254,71513,4.31681842
338,83110,34632,8601,30802,9075,4.33127416
339,90762,48027,8787,18022,15926,4.34115839
340,122179,46354,11450,10462,53913,4.34495675
341,51856,4594,27768,9628,9866,4.35716692
342,209862,88531,17265,18100,85966,4.35726174
343,75019,20217,14819,28041,11942,4.37279463
344,57007,10405,19080,11411,16111,4.37779821
345,123597,13153,44510,12271,53663,4.38536682
346,65400,5409,26749,28073,5169,4.39719829
347,53913,12768,12446,20567,8132,4.40065645
348,43820,14174,8453,10819,10374,4.40548663
349,49955,18978,4981,21236,4760,4.40668605
350,60735,27867,5055,5802,22011,4.41212685
351,60526,14193,9687,30654,5992,4.41518225
352,60653,21630,5873,4802,28348,4.42087280
353,63425,33500,6062,10332,13531,4.42525995
354,193739,80619,16964,17405,78751,4.43282464
355,106036,8368,46131,41973,9564,4.43603401
356,348705,34653,135192,144561,34299,4.45963255
357,218140,19176,96767,21084,81113,4.50100181
358,48360,4930,16522,22801,4107,4.51891282
359,52644,19279,6904,19707,6754,4.54635219
360,61846,5561,25370,4792,26123,4.56048925
361,90214,38589,12655,18304,20666,4.57516125
362,45170,19781,3326,3616,18447,4.58730424
363,133574,35609,18701,13819,65445,4.62035837
364,125599,42766,19245,19238,44350,4.67133429
365,73071,19787,16948,19403,16933,4.68917257
366,304854,73463,79513,77317,74561,4.70493124
367,108045,8497,51905,35822,11821,4.70590517
368,66392,6514,35070,12495,12313,4.71904903
369,293774,38254,96485,35076,123959,4.73578887
370,150885,13662,66624,15669,54930,4.77193403
371,55260,12403,14927,14083,13847,4.78648210
372,250925,118274,28255,67446,36950,4.80030399
373,354672,70519,106526,69861,107766,4.80665344
