event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
276,53722,7596,22146,9874,14106,42.98456339
277,380981,106789,67549,149908,56735,43.07069029
278,78111,33966,9501,21448,13196,43.20432282
279,75732,14233,24023,19748,17728,43.22687887
280,315059,123706,30606,27568,133179,43.62946681
281,54306,13003,13641,17124,10538,43.75837712
282,177913,57071,31893,33453,55496,43.77284472
283,179465,87889,21672,43359,26545,43.85536057
284,67017,6459,35659,11080,13819,44.01143031
285,50007,8300,10677,26403,4627,44.23902244
286,110082,35243,21713,30350,22776,44.30909131
287,74756,8635,34670,16747,14704,44.40120709
288,166071,79689,15172,19586,51624,44.53235595
289,146426,47003,28631,36260,34532,44.75899135
290,97471,24458,23203,18632,31178,44.79317431
291,71511,29076,10754,14083,17598,44.81072515
292,113116,12586,57411,20150,22969,44.81135379
293,77127,13269,22368,10952,30538,45.07244596
294,51940,9094,16494,17836,8516,45.16841327
295,51723,7275,15246,22836,6366,45.33990279
296,94584,42924,10041,11828,29791,45.47723744
297,74319,19783,11410,7979,35147,45.53673174
298,52487,8930,11416,5053,27088,45.58669012
299,104488,18905,24434,48674,12475,45.66579545
300,64522,12411,20811,12917,18383,45.81618087
301,61214,5519,31550,16489,7656,45.97662173
302,114565,11335,41289,10786,51155,46.29153344
303,88744,17643,20463,39364,11274,46.45383740
304,406972,60321,157440,119174,70037,46.46309718
305,116504,20246,40493,26559,29206,46.67305610
306,81097,29624,7666,6537,37270,46.68246506
307,76222,37654,7363,9529,21676,46.89161419
308,56674,10730,19147,15383,11414,47.13915703
309,91700,14040,21494,8398,47768,47.14545269
310,140536,46096,16293,13823,64324,47.41089206
311,76665,14599,20503,29999,11564,47.44587721
312,79593,12050,29759,13854,23930,47.58125483
313,56115,17801,7389,6268,24657,47.66588905
314,152082,80986,14780,29059,27257,47.72386613
315,79018,11869,24018,33878,9253,47.81129475
316,114174,20889,25127,55165,12993,47.81147768
317,465158,145571,68196,201662,49729,48.39269012
318,302131,41390,129850,65010,65881,48.55207429
319,59755,6514,18312,28571,6358,48.64753098
320,116399,35329,17351,15446,48273,49.02345587
321,135888,13312,72372,22343,27861,49.04804527
322,298243,65128,85739,66247,81129,49.05991516
323,424079,130435,86568,114603,92473,49.16851825
324,99056,49196,10869,19227,19764,49.58709975
325,58397,7461,26345,13954,10637,49.76332252
326,44964,19494,3284,19115,3071,49.77757926
327,64251,6331,33775,12839,11306,50.02744369
