event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
331,364775,96149,78750,69768,120108,65.73127596
332,73178,22347,15395,16300,19136,65.82722265
333,423259,110639,91154,146269,75197,65.96693133
334,90933,22418,21981,30286,16248,66.29725039
335,36610,15321,2784,16023,2482,66.51655857
336,70316,12795,13971,6249,37301,66.76665672
337,185718,24748,57822,21086,82062,66.93217759
338,51134,6204,22141,8668,14121,67.19762847
339,75308,18311,17551,12301,27145,67.27236553
340,192037,62353,30994,30156,68534,67.45918545
341,232744,25300,118179,52268,36997,67.56314087
342,67676,27144,9558,19544,11430,67.91325309
343,125503,18463,36130,15136,55774,68.08839614
344,53661,4476,20794,24130,4261,68.32978111
345,152992,26172,43996,61235,21589,68.56518419
346,98476,13774,37713,30935,16054,68.95815963
347,75963,14602,22419,13006,25936,69.30808196
348,74275,20138,9520,6710,37907,69.35006406
349,63567,28784,5987,7097,21699,69.36258503
350,119647,59015,11350,35270,14012,69.65757163
351,68870,25137,10579,20975,12179,70.02034828
352,116063,57484,12435,18698,27446,70.05187957
353,85714,7803,41588,26343,9980,70.10561294
354,169297,22846,44574,84827,17050,70.44558243
355,312214,95712,49487,121733,45282,70.48571781
356,74179,7757,38772,15285,12365,70.57059934
357,107544,23466,30632,30387,23059,70.67387148
358,151245,24641,32245,14861,79498,70.74540938
359,138804,21531,54782,32911,29580,70.89040263
360,62971,28692,5110,5705,23464,71.14142366
361,125038,63156,12041,34171,15670,71.17085308
362,101928,48997,12736,17512,22683,71.25082779
363,58627,29213,5868,7522,16024,71.37545548
364,57261,8086,15257,6003,27915,71.41723623
365,89794,22455,20505,31453,15381,71.48994880
366,133744,51945,21154,33189,27456,71.59065898
367,50262,17332,8077,8168,16685,72.32825845
368,123411,10816,54744,11498,46353,72.55642328
369,118394,38265,20220,41402,18507,72.68762140
370,61549,29269,5340,20527,6413,72.89911797
371,69011,36126,6664,12298,13923,72.90656472
372,148278,41540,26709,57995,22034,73.27791743
373,64467,5146,28436,5879,25006,73.38524507
374,342032,36621,122355,32020,151036,73.79846514
375,245226,22120,115198,27536,80372,74.00933300
376,72702,22538,13671,13632,22861,74.11428481
377,35411,2213,14901,14984,3313,74.14273428
378,67447,13692,19051,23088,11616,74.26197640
379,72913,14018,21299,26359,11237,74.47365553
380,54529,12466,14704,16276,11083,74.67763188
381,94001,7936,44276,32498,9291,75.02583216
382,388632,127668,50027,167551,43386,75.26275580
383,94394,28110,14645,39756,11883,75.94343202
384,116796,30499,19446,53137,13714,76.06424996
