event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
401,239690,73005,28150,115725,22810,2.65769737
402,217731,43526,48636,97537,28032,2.65924052
403,43114,8082,12663,15411,6958,2.65985121
404,55924,6427,18343,5060,26094,2.66852283
405,44365,23185,4427,9401,7352,2.67107136
406,71797,10376,23143,8826,29452,2.67155570
407,197390,43483,32254,19738,101915,2.69353291
408,71345,19189,13771,11035,27350,2.69360884
409,42724,9243,12397,9290,11794,2.69420473
410,53674,4905,27091,15087,6591,2.69684090
411,102791,28765,22107,29617,22302,2.71392367
412,54419,6180,23038,17733,7468,2.71723459
413,50770,17173,8919,14134,10544,2.71734518
414,42660,3906,15161,3241,20352,2.71809625
415,39996,16223,3326,2872,17575,2.72542368
416,43536,17476,3587,19469,3004,2.72642939
417,48925,13806,6113,4292,24714,2.73783170
418,105234,10490,53805,15668,25271,2.74332807
419,105553,27668,24049,26335,27501,2.74337580
420,169319,63156,27710,43532,34921,2.75378116
421,51950,21849,4073,22077,3951,2.75750348
422,52086,22258,5873,16674,7281,2.76539045
423,183620,34946,56935,59590,32149,2.76859889
424,208992,54277,32420,24690,97605,2.78062938
425,84519,8812,35675,30349,9683,2.78626084
426,45856,18295,3792,20113,3656,2.79290278
427,52363,6780,15015,25369,5199,2.80329943
428,107309,18814,36319,26573,25603,2.80767675
429,65617,35343,5851,12582,11841,2.80955907
430,51965,4871,24105,17105,5884,2.81064736
431,153270,51781,21106,60981,19402,2.81898799
432,139276,14203,60978,48436,15659,2.82423863
433,74262,8824,25566,9057,30815,2.84086627
434,58378,12578,16521,15597,13682,2.84338902
435,47153,4439,22404,11094,9216,2.84409460
436,56690,5740,20263,25395,5292,2.85149736
437,50743,6660,17925,5907,20251,2.85825125
438,49726,9272,12242,22310,5902,2.86308219
439,49356,17447,7647,16727,7535,2.86441614
440,42352,7867,8992,3970,21523,2.87313107
441,226133,33408,72271,32091,88363,2.87384151
442,91401,48485,8560,13746,20610,2.87917441
443,40784,6364,14196,13554,6670,2.88675460
444,203169,38371,66432,55647,42719,2.88910795
445,55520,4911,26871,17133,6605,2.89519079
446,53071,4750,24972,5321,18028,2.89836554
447,226734,104020,20130,80663,21921,2.90793242
448,138501,19600,35849,13280,69772,2.90820233
449,189923,23601,87431,31823,47068,2.90869687
450,58978,16414,12124,18944,11496,2.92765375
451,54069,5182,26835,15162,6890,2.95739444
452,120250,30869,23031,48174,18176,2.96332735
453,46135,20981,3461,3951,17742,2.96422295
454,46578,24751,4291,8782,8754,2.97916762
455,115491,55585,13230,25384,21292,2.97939963
456,45364,8316,9040,3915,24093,2.98091037
457,206816,49349,31637,20803,105027,2.98701752
458,102720,52646,10291,15504,24279,3.01013314
459,71488,7059,25075,5724,33630,3.01854376
460,50895,5034,26129,7794,11938,3.03137600
461,66284,7178,25996,26018,7092,3.04491796
462,129685,42454,19777,48104,19350,3.04972888
463,150804,72369,16700,38094,23641,3.05212295
464,223569,31574,90560,64065,37370,3.05392806
465,196217,101143,19035,47212,28827,3.06222364
466,219509,33935,49707,113760,22107,3.06372334
467,128593,22355,29595,62088,14555,3.06936559
468,51893,15742,5922,25807,4422,3.07679621
469,102703,46340,12855,25270,18238,3.08448232
470,113658,14411,50479,23015,25753,3.09472695
471,126766,29764,26226,19672,51104,3.09549414
472,107977,18034,39782,26263,23898,3.09622934
473,167526,31998,30278,88574,16676,3.10103912
474,51142,5291,22007,7592,16252,3.11614827
475,54911,5173,25697,17930,6111,3.12130898
476,57259,4349,30348,14197,8365,3.13222012
477,214363,38160,69887,77278,29038,3.13815113
478,49191,15680,6724,21504,5283,3.13984645
479,44441,19446,3341,3618,18036,3.14328240
480,108243,43261,16490,23703,24789,3.14958896
481,79795,9331,35167,14014,21283,3.16306145
482,49527,19703,6048,16842,6934,3.16449660
483,225289,25168,78201,22558,99362,3.16491012
484,59371,24244,6214,22411,6502,3.18006686
485,153801,14994,82262,25528,31017,3.18170479
486,52655,4835,18558,3965,25297,3.18233210
487,127315,26495,33520,21144,46156,3.18352861
488,40388,6524,9987,3537,20340,3.18661682
489,48732,10960,13580,13751,10441,3.18996120
490,52558,18753,8614,12214,12977,3.19159976
491,89328,27559,13074,10823,37872,3.19186590
492,49227,4238,19179,3605,22205,3.19562776
493,48387,6599,17119,18683,5986,3.20082084
494,59267,6442,27618,16772,8435,3.20795831
495,72932,22979,8244,35494,6215,3.21296453
496,106340,9920,55186,25483,15751,3.22393255
497,191335,89942,16873,20658,63862,3.22979909
498,49695,14179,6228,24375,4913,3.23238506
499,95119,22029,20465,13919,38706,3.23349812
500,155474,18647,59020,59855,17952,3.25289831
501,54223,16637,6339,4822,26425,3.25477622
502,233773,32563,67138,108057,26015,3.25709196
503,85587,8577,45251,17728,14031,3.25809726
504,46563,9632,11443,18696,6792,3.26014776
505,69342,19629,13614,11395,24704,3.26304101
506,78062,11338,30725,11973,24026,3.27441368
507,111869,31020,18618,13988,48243,3.27632962
508,55077,20579,4718,25570,4210,3.27768999
509,295550,33866,143495,69792,48397,3.27857536
510,60393,7104,26079,9751,17459,3.28005629
511,67557,10494,20253,28133,8677,3.30420718
512,183789,20868,76168,23678,63075,3.30646480
513,49457,9105,11992,22463,5897,3.30793378
514,135216,29438,38545,35314,31919,3.30986694
515,43317,12085,5278,3606,22348,3.31111310
516,233385,93069,25331,89508,25477,3.31429853
517,239327,33479,64572,25339,115937,3.33010303
518,55478,5282,28926,12634,8636,3.34430487
