event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
498,285491,85663,53445,47883,98500,82.20681995
499,88226,28304,16613,21262,22047,82.21686391
500,97481,21116,19282,11322,45761,82.57813490
501,149797,68870,12341,14326,54260,82.63604121
502,597776,229430,69670,71626,227050,82.85302111
503,153107,26000,44881,19713,62513,83.02905952
504,440956,47849,192352,143256,57499,83.46427616
505,82150,10125,31839,10809,29377,83.79159337
506,47110,17106,5003,20349,4652,84.08218575
507,427042,56433,170506,136797,63306,84.39528856
508,206777,72473,32045,69775,32484,84.74311760
509,227914,78430,23215,106194,20075,84.98169154
510,140237,58608,16556,45820,19253,85.03366119
511,52946,11706,10276,6173,24791,85.15423738
512,96648,9488,34543,43936,8681,85.19612808
513,91514,16716,29491,27513,17794,85.30346461
514,122838,19983,44464,31927,26464,85.62898487
515,90789,41248,11359,17879,20303,86.16685500
516,165550,45529,22407,79884,17730,86.22235881
517,478093,219891,58199,89392,110611,86.33084772
518,153670,33411,24576,80331,15352,86.47451812
519,312001,57368,104411,76028,74194,86.92074166
520,50898,6240,13592,4606,26460,87.06598744
521,81439,7891,37294,9403,26851,87.09311636
522,145425,13118,64296,13785,54226,87.09646482
523,55871,8393,12473,29104,5901,87.13139402
524,129951,35780,26872,25621,41678,87.17940944
525,251063,22796,100823,22596,104848,87.71911367
526,69619,6418,36944,10672,15585,87.82883770
527,377888,75743,77903,179825,44417,87.98320002
528,62745,22080,10041,19862,10762,88.76751388
529,64989,31800,5554,7165,20470,88.99644892
530,67737,23337,6795,31299,6306,89.25443851
531,64883,22539,10011,10134,22199,89.42145754
532,138023,17319,39748,67641,13315,89.63333804
533,139724,27013,25626,12947,74138,89.92071521
534,202002,30280,64998,77453,29271,90.03264551
535,63051,9188,19277,27579,7007,90.11250003
536,43694,4175,22033,11858,5628,90.44100576
537,136742,15021,69265,23866,28590,90.60942559
538,48761,17323,4651,22549,4238,90.75222427
539,170562,67090,19279,64099,20094,90.88396152
540,296164,135958,37238,60822,62146,91.00185014
541,58676,8841,23119,13350,13366,91.00299435
542,215755,38189,65925,34129,77512,91.21447934
543,73148,37753,6286,8884,20225,91.53930338
544,87524,12267,34936,13611,26710,91.59443438
545,108197,28650,23714,33964,21869,91.71529872
546,61572,6572,26546,20386,8068,92.38057623
547,290393,145102,32800,54073,58418,92.42423709
548,282843,28347,127762,31910,94824,92.46080657
